type,DrugBank ID,DrugBank Name,Group,Gene Target
small molecule,DB04948,Lofexidine,investigational,HTR2C
small molecule,DB04948,Lofexidine,investigational,HTR1D
small molecule,DB04953,Ezogabine,investigational,KCNQ2
small molecule,DB04953,Ezogabine,investigational,KCNQ3
small molecule,DB04953,Ezogabine,investigational,KCNQ4
small molecule,DB04953,Ezogabine,investigational,KCNQ5
small molecule,DB04954,Tecadenoson,investigational,ADORA1
biotech,DB04956,Afelimomab,investigational,TNF
small molecule,DB04957,Azimilide,investigational,KCNE1
small molecule,DB04957,Azimilide,investigational,KCNQ1
small molecule,DB04957,Azimilide,investigational,KCNH2
biotech,DB04958,Epratuzumab,investigational,CD22
biotech,DB04959,Verpasep caltespen,investigational,KRT7
biotech,DB04959,Verpasep caltespen,investigational,UBR4
small molecule,DB04960,Tipifarnib,investigational,FNTB
biotech,DB04964,Oregovomab,investigational,MUC16
small molecule,DB04967,Lucanthone,investigational,TOP2A
small molecule,DB04967,Lucanthone,investigational,APEX1
small molecule,DB04967,Lucanthone,investigational,TOP1
small molecule,DB04970,Lesopitron,investigational,HTR1A
small molecule,DB04971,Reglitazar,investigational,PPARA
small molecule,DB04971,Reglitazar,investigational,PPARG
small molecule,DB04972,Canfosfamide,investigational,GSTP1
biotech,DB04973,LErafAON,investigational,RAF1
small molecule,DB04974,Rimiducid,investigational,MTOR
small molecule,DB04975,Banoxantrone,investigational,TOP2A
small molecule,DB04977,Plitidepsin,investigational,EEF1A2
small molecule,DB04978,SP1049C,investigational,TOP2A
small molecule,DB04982,Talampanel,investigational,GRIA1
small molecule,DB04982,Talampanel,investigational,GRIA2
small molecule,DB04982,Talampanel,investigational,GRIA3
small molecule,DB04982,Talampanel,investigational,GRIA4
small molecule,DB04983,Denufosol,investigational,P2RY2
biotech,DB04985,Tigapotide,investigational,RPSA
biotech,DB04988,IGN311,investigational,EGFR
biotech,DB04988,IGN311,investigational,ERBB2
small molecule,DB04991,XL784,investigational,ADAM10
small molecule,DB04997,ATL1102,investigational,ITGA4
biotech,DB04998,AGRO100,investigational,IKBKG
small molecule,DB05001,PSN9301,investigational,DPP4
small molecule,DB05003,Imexon,investigational,RRM2
small molecule,DB05003,Imexon,investigational,RRM1
small molecule,DB05004,Peptide YY (3-36),investigational,NPY2R
small molecule,DB05004,Peptide YY (3-36),investigational,NPY1R
small molecule,DB05004,Peptide YY (3-36),investigational,NPY5R
small molecule,DB05004,Peptide YY (3-36),investigational,NPY4R
small molecule,DB05009,Apadenoson,investigational,ADORA2A
small molecule,DB05010,SGS-742,investigational,GABBR1
small molecule,DB05010,SGS-742,investigational,GABBR2
small molecule,DB05012,XEN-2174,investigational,SLC6A2
small molecule,DB05013,Ingenol mebutate,approved,PRKCD
small molecule,DB05013,Ingenol mebutate,approved,PRKCA
small molecule,DB05014,XL999,investigational,FGFR3
small molecule,DB05014,XL999,investigational,FGFR1
small molecule,DB05014,XL999,investigational,KDR
small molecule,DB05014,XL999,investigational,FLT3
small molecule,DB05014,XL999,investigational,PDGFRB
small molecule,DB05014,XL999,investigational,RET
small molecule,DB05015,Belinostat,investigational,HDAC1
small molecule,DB05015,Belinostat,investigational,HDAC10
small molecule,DB05015,Belinostat,investigational,HDAC11
small molecule,DB05015,Belinostat,investigational,HDAC2
small molecule,DB05015,Belinostat,investigational,HDAC3
small molecule,DB05015,Belinostat,investigational,HDAC4
small molecule,DB05015,Belinostat,investigational,HDAC5
small molecule,DB05015,Belinostat,investigational,HDAC6
small molecule,DB05015,Belinostat,investigational,HDAC7
small molecule,DB05015,Belinostat,investigational,HDAC8
small molecule,DB05015,Belinostat,investigational,HDAC9
small molecule,DB05017,YSIL6,investigational,TNF
small molecule,DB05017,YSIL6,investigational,IL6
small molecule,DB05018,Migalastat,investigational,GLA
small molecule,DB05022,Amonafide,investigational,TOP2A
small molecule,DB05022,Amonafide,investigational,TOP2B
small molecule,DB05023,ATL1101,investigational,IGF1R
small molecule,DB05024,CTA018,investigational,CYP24A1
small molecule,DB05024,CTA018,investigational,VDR
small molecule,DB05025,Arimoclomol,investigational,SOD1
small molecule,DB05032,REV131,investigational,HRH4
small molecule,DB05033,INCB7839,investigational,ADAM9
small molecule,DB05034,Ularitide,investigational,NPR1
small molecule,DB05035,Eprotirome,investigational,THRA
small molecule,DB05035,Eprotirome,investigational,THRB
small molecule,DB05036,Grn163l,investigational,SMG6
small molecule,DB05036,Grn163l,investigational,SCYL1
small molecule,DB05036,Grn163l,investigational,PTGES3
small molecule,DB05036,Grn163l,investigational,TERT
small molecule,DB05038,Anatibant,investigational,BDKRB2
small molecule,DB05039,Indacaterol,approved,ADRB2
small molecule,DB05042,SGS518,investigational,HTR6
small molecule,DB05045,Obinepitide,investigational,NPY4R
small molecule,DB05045,Obinepitide,investigational,NPY2R
small molecule,DB05046,V1003,investigational,OPRK1
small molecule,DB05046,V1003,investigational,OPRM1
small molecule,DB05047,CX-717,investigational,BDNF
small molecule,DB05047,CX-717,investigational,GRIA1
small molecule,DB05047,CX-717,investigational,GRIA2
small molecule,DB05047,CX-717,investigational,GRIA3
small molecule,DB05047,CX-717,investigational,GRIA4
small molecule,DB05049,DDP733,investigational,HTR3A
small molecule,DB05050,ADL5859,investigational,OPRD1
small molecule,DB05052,MF101,investigational,ESR2
small molecule,DB05053,MB-07803,investigational,FBP1
small molecule,DB05064,INCB13739,investigational,HSD11B1
small molecule,DB05069,ATG003,investigational,CHRNA10
small molecule,DB05069,ATG003,investigational,CHRNA9
small molecule,DB05070,ADX10059,investigational,GRM5
small molecule,DB05072,AV608,investigational,TACR1
small molecule,DB05075,TG-100801,investigational,FLT1
small molecule,DB05075,TG-100801,investigational,KDR
small molecule,DB05075,TG-100801,investigational,FLT4
small molecule,DB05075,TG-100801,investigational,CSK
small molecule,DB05077,SLV319,investigational,CNR1
small molecule,DB05078,AER001,investigational,IL4R
small molecule,DB05078,AER001,investigational,IL13RA2
small molecule,DB05079,HY10275,investigational,HRH1
small molecule,DB05079,HY10275,investigational,HTR2A
small molecule,DB05080,OBE101,investigational,HRH1
small molecule,DB05080,OBE101,investigational,HRH3
biotech,DB05084,Abaloparatide,investigational,PTH1R
small molecule,DB05085,TM30339,investigational,NPY4R
small molecule,DB05087,Ganaxolone,investigational,GABRA1
small molecule,DB05087,Ganaxolone,investigational,GABRA2
small molecule,DB05087,Ganaxolone,investigational,GABRA3
small molecule,DB05087,Ganaxolone,investigational,GABRA4
small molecule,DB05087,Ganaxolone,investigational,GABRA5
small molecule,DB05087,Ganaxolone,investigational,GABRA6
small molecule,DB05087,Ganaxolone,investigational,GABRB1
small molecule,DB05087,Ganaxolone,investigational,GABRB2
small molecule,DB05087,Ganaxolone,investigational,GABRB3
small molecule,DB05087,Ganaxolone,investigational,GABRD
small molecule,DB05087,Ganaxolone,investigational,GABRE
small molecule,DB05087,Ganaxolone,investigational,GABRG1
small molecule,DB05087,Ganaxolone,investigational,GABRG2
small molecule,DB05087,Ganaxolone,investigational,GABRG3
small molecule,DB05087,Ganaxolone,investigational,GABRP
small molecule,DB05087,Ganaxolone,investigational,GABRQ
small molecule,DB05088,Tetrathiomolybdate,investigational,APP
small molecule,DB05091,M0002,investigational,AVPR2
small molecule,DB05092,CDP323,investigational,ITGA4
small molecule,DB05095,Cimicoxib,investigational,PTGS2
small molecule,DB05096,LY2140023,investigational,GRM2
small molecule,DB05096,LY2140023,investigational,GRM3
biotech,DB05097,Labetuzumab,investigational,CEACAM5
small molecule,DB05098,Leptin,investigational,LEPR
biotech,DB05099,Ancrod,investigational,FGA
biotech,DB05101,Matuzumab,investigational,EGFR
small molecule,DB05103,AN-9,investigational,BCL2
small molecule,DB05103,AN-9,investigational,CASP8
small molecule,DB05104,Asimadoline,investigational,OPRK1
small molecule,DB05107,16-Bromoepiandrosterone,investigational,G6PD
biotech,DB05110,VIR201,investigational,IFNG
biotech,DB05111,Fontolizumab,investigational,IFNG
small molecule,DB05115,NN344,investigational,INSR
small molecule,DB05116,Thymectacin,investigational,TYMS
small molecule,DB05119,Rilapladib,investigational,PLA2G7
small molecule,DB05120,AT1391,investigational,INSR
biotech,DB05121,1D09C3,investigational,HLA-DRA
biotech,DB05121,1D09C3,investigational,HLA-DRB3
biotech,DB05121,1D09C3,investigational,HLA-DRB4
biotech,DB05121,1D09C3,investigational,HLA-DRB5
biotech,DB05121,1D09C3,investigational,HLA-DRB1
small molecule,DB05122,R1295,investigational,ITGA4
small molecule,DB05122,R1295,investigational,ITGB4
small molecule,DB05122,R1295,investigational,ITGB7
small molecule,DB05125,SC12267,investigational,DHODH
small molecule,DB05127,ANA971,investigational,TLR7
small molecule,DB05129,Elsamitrucin,investigational,TOP1
small molecule,DB05129,Elsamitrucin,investigational,TOP2A
small molecule,DB05130,INCB3284,investigational,CCR2
small molecule,DB05131,TTP889,investigational,F9
small molecule,DB05133,VP025,investigational,IL1B
small molecule,DB05134,Tanespimycin,investigational,HSP90AA1
small molecule,DB05134,Tanespimycin,investigational,HSP90AB1
small molecule,DB05137,Lobeline,investigational,CHRNA7
small molecule,DB05137,Lobeline,investigational,CHRNA9
small molecule,DB05137,Lobeline,investigational,CHRNA10
biotech,DB05139,CR002,investigational,PDGFD
small molecule,DB05141,LY2181308,investigational,BIRC5
small molecule,DB05142,ND7001,investigational,PDE2A
small molecule,DB05142,ND7001,investigational,PDE2A
small molecule,DB05146,XL820,investigational,KDR
small molecule,DB05146,XL820,investigational,KIT
small molecule,DB05146,XL820,investigational,PDGFRA
small molecule,DB05146,XL820,investigational,PDGFRB
small molecule,DB05147,CYT997,investigational,TUBA1A
small molecule,DB05147,CYT997,investigational,TUBA1B
small molecule,DB05147,CYT997,investigational,TUBA1C
small molecule,DB05147,CYT997,investigational,TUBA4A
small molecule,DB05147,CYT997,investigational,TUBA3C
small molecule,DB05147,CYT997,investigational,TUBA3E
small molecule,DB05147,CYT997,investigational,TUBA4B
small molecule,DB05147,CYT997,investigational,TUBB1
small molecule,DB05147,CYT997,investigational,TUBB2A
small molecule,DB05147,CYT997,investigational,TUBB2B
small molecule,DB05147,CYT997,investigational,TUBB4B
small molecule,DB05147,CYT997,investigational,TUBB3
small molecule,DB05147,CYT997,investigational,TUBB4A
small molecule,DB05147,CYT997,investigational,TUBB
small molecule,DB05147,CYT997,investigational,TUBB6
small molecule,DB05149,XL844,investigational,CHEK2
small molecule,DB05149,XL844,investigational,CHEK1
small molecule,DB05150,CAD106,investigational,APP
small molecule,DB05152,NGX267,investigational,CHRM1
small molecule,DB05155,CR665,investigational,OPRK1
small molecule,DB05157,KC706,investigational,MAPK14
small molecule,DB05157,KC706,investigational,MAPK11
small molecule,DB05157,KC706,investigational,MAPK12
small molecule,DB05157,KC706,investigational,MAPK13
small molecule,DB05159,CCX915,investigational,CCR2
small molecule,DB05161,Elafin,investigational,ELANE
small molecule,DB05161,Elafin,investigational,PRTN3
biotech,DB05164,CMLVAX100,investigational,BCR/ABL fusion
small molecule,DB05165,LY2275796,investigational,EIF4E
small molecule,DB05166,APD668,investigational,GPR119
small molecule,DB05168,Vintafolide,investigational,FOLR2
small molecule,DB05168,Vintafolide,investigational,FOLR3
small molecule,DB05168,Vintafolide,investigational,FOLR1
small molecule,DB05169,AT9283,investigational,AURKA
small molecule,DB05169,AT9283,investigational,AURKB
small molecule,DB05171,E-2012,investigational,APH1A
small molecule,DB05171,E-2012,investigational,PSENEN
small molecule,DB05177,DG051,investigational,LTA4H
small molecule,DB05183,MLN0415,investigational,IKBKB
small molecule,DB05184,XL228,investigational,IGF1R
small molecule,DB05184,XL228,investigational,SRC
small molecule,DB05184,XL228,investigational,ABL1
small molecule,DB05184,XL228,investigational,ABL2
small molecule,DB05187,Elafibranor,investigational,PPARA
small molecule,DB05187,Elafibranor,investigational,PPARD
small molecule,DB05187,Elafibranor,investigational,PPARG
small molecule,DB05188,KD3010,investigational,PPARD
small molecule,DB05190,XL281,investigational,BRAF
small molecule,DB05190,XL281,investigational,RAF1
small molecule,DB05191,Atl146e,investigational,ADORA2A
small molecule,DB05192,MB07811,investigational,THRB
small molecule,DB05194,KB002,investigational,CSF2RA
small molecule,DB05194,KB002,investigational,CSF2
small molecule,DB05194,KB002,investigational,CSF2RA
small molecule,DB05198,CYC116,investigational,AURKA
small molecule,DB05198,CYC116,investigational,KDR
small molecule,DB05199,LX1031,investigational,TPH1
small molecule,DB05200,AT2220,investigational,GAA
small molecule,DB05201,V24343,investigational,CNR1
biotech,DB05202,Egaptivon pegol,investigational,VWF
biotech,DB05202,Egaptivon pegol,investigational,GP1BA
small molecule,DB05203,SPP1148,investigational,REN
small molecule,DB05203,SPP1148,investigational,ACE2
small molecule,DB05204,XL418,investigational,BTK
small molecule,DB05205,CX157,investigational,MAOA
small molecule,DB05207,SD118,investigational,TNF
small molecule,DB05207,SD118,investigational,IL1R1
biotech,DB05209,Rozrolimupab,investigational,RHD
small molecule,DB05210,SF1126,investigational,PIK3R1
small molecule,DB05210,SF1126,investigational,PIK3R2
small molecule,DB05210,SF1126,investigational,PIK3R3
small molecule,DB05210,SF1126,investigational,PRKDC
small molecule,DB05210,SF1126,investigational,MTOR
small molecule,DB05212,HE3286,investigational,NFKB1
small molecule,DB05212,HE3286,investigational,NFKB2
small molecule,DB05214,KD7040,investigational,NOS2
small molecule,DB05217,GMX1777,investigational,NAMPT
biotech,DB05218,PN0621,investigational,TNF
small molecule,DB05219,Crisaborole,investigational,PDE4A
small molecule,DB05219,Crisaborole,investigational,PDE4B
small molecule,DB05219,Crisaborole,investigational,PDE4C
small molecule,DB05219,Crisaborole,investigational,PDE4D
small molecule,DB05220,Alisertib,investigational,AURKA
small molecule,DB05223,Pracinostat,investigational,HDAC1
small molecule,DB05223,Pracinostat,investigational,HDAC2
small molecule,DB05223,Pracinostat,investigational,HDAC3
small molecule,DB05223,Pracinostat,investigational,HDAC6
small molecule,DB05225,AM103,investigational,ALOX5AP
small molecule,DB05227,APD791,investigational,HTR2A
small molecule,DB05229,Beraprost,investigational,PTGIR
small molecule,DB05232,Tetrodotoxin,investigational,SCN1A
small molecule,DB05232,Tetrodotoxin,investigational,SCN2A
small molecule,DB05232,Tetrodotoxin,investigational,SCN3A
small molecule,DB05232,Tetrodotoxin,investigational,SCN8A
small molecule,DB05233,AP1081,investigational,ESR1
small molecule,DB05234,LGD2941,investigational,AR
small molecule,DB05235,NRP409,investigational,CRYM
small molecule,DB05235,NRP409,investigational,THRA
small molecule,DB05239,Cobimetinib,investigational,MAP2K1
small molecule,DB05241,XL765,investigational,PIK3CA
small molecule,DB05241,XL765,investigational,PIK3CG
small molecule,DB05241,XL765,investigational,PIK3CD
small molecule,DB05241,XL765,investigational,PIK3CB
small molecule,DB05241,XL765,investigational,MTOR
small molecule,DB05243,XL019,investigational,JAK2
small molecule,DB05246,Methsuximide,approved,CACNA1G
small molecule,DB05249,FavId,investigational,CSF3R
small molecule,DB05252,Fenoxaprop-ethyl,investigational,NOS2
small molecule,DB05253,Telapristone acetate,investigational,PGR
biotech,DB05254,Fibrinolysin,investigational,SERPINE1
biotech,DB05254,Fibrinolysin,investigational,PLAU
small molecule,DB05255,Ronacaleret,investigational,CASR
biotech,DB05258,Interferon alfa,investigational,IFNAR1
biotech,DB05259,Glatiramer,investigational,HLA-DRB1
biotech,DB05259,Glatiramer,investigational,HLA-DRB1
biotech,DB05259,Glatiramer,investigational,HLA-DRB1
small molecule,DB05260,Gallium nitrate,investigational,RRM2
